Case ID,Cluster,ICS Score
2009-P-1110,3,1428.80142585
2009-P-1111,3,1178.19766193
2009-P-0112,3,1387.86898347
2009-P-0113,2,949.088165807
2009-P-1137,2,945.542551291
2009-P-1140,3,1411.87456949
2009-P-1142,2,952.85918968
2009-P-1144,2,932.511946947
2009-P-1146,3,1422.44352915
2009-P-1165,3,1314.6338467
2009-P-1169,3,1413.68769548
2009-P-1170,2,946.201263242
2009-P-1171,3,1426.24710779
2009-P-1176,3,1182.70578582
2009-P-1177,3,1411.66553155
2009-P-1179,2,961.784434812
2009-P-1190,3,1407.67192572
2009-P-1192,3,1425.30428937
2009-P-1193,5,629.111974383
2009-P-1199,2,939.43025404
2009-P-0012,2,942.934603289
2009-P-0120,3,1392.48639635
2009-P-1203,3,1212.65636346
2009-P-1204,3,1425.74767109
2009-P-1205,3,1374.39034897
2009-P-1207,3,1354.90497878
2009-P-0121,2,954.041471006
2009-P-1213,3,1424.74053258
2009-P-1214,3,1418.58562817
2009-P-1215,3,1430.28972635
2009-P-1217,3,1431.35100683
2009-P-1220,3,1396.60394961
2009-P-1223,3,1393.51239131
2009-P-1224,3,1422.15319643
2009-P-1229,3,1353.27958281
2009-P-1230,2,951.152008796
2009-P-1231,3,1431.42494876
2009-P-1233,3,1291.83421407
2009-P-1234,3,1351.11138107
2009-P-1235,2,846.526343064
2009-P-1236,3,1417.40192516
2009-P-1237,3,1434.36394288
2009-P-1238,3,1309.83869825
2009-P-0124,2,957.394465528
2009-P-1240,3,1384.61730579
2009-P-1241,3,1392.18273836
2009-P-1243,3,1416.02957809
2009-P-1244,3,1390.56335519
2009-P-1245,3,1417.09896465
2009-P-1252,3,1300.15486288
2009-P-0126,3,1402.61757126
2009-P-1260,3,1354.26715265
2009-P-1261,2,967.20488663
2009-P-0127,3,1342.42927797
2009-P-1270,3,1396.09398456
2009-P-1271,2,961.048766082
2009-P-1272,3,1391.28454834
2009-P-1275,3,1409.24024735
2009-P-1279,3,1377.58620688
2009-P-0128,3,1405.31586312
2009-P-1281,3,1419.13809856
2009-P-1284,3,1407.67794233
2009-P-1285,3,1430.4074086
2009-P-1289,3,1397.59898846
2009-P-0129,3,1404.49397007
2009-P-1290,2,925.84830104
2009-P-1291,3,1409.68295262
2009-P-1292,2,971.718490268
2009-P-1294,3,1431.69848361
2009-P-1295,3,1388.93616471
2009-P-1296,2,947.708588461
2009-P-1297,2,835.348513804
2009-P-1299,3,1430.5294243
2009-P-1300,3,1424.93297336
2009-P-1305,3,1351.88340802
2009-P-1309,3,1328.0049803
2009-P-0131,3,1397.71619387
2009-P-1312,3,1392.38632753
2009-P-1318,3,1425.43268124
2009-P-0132,3,1361.13170091
2009-P-1321,3,1375.69888456
2009-P-0133,3,1430.79537971
2009-P-1335,3,1287.23005041
2009-P-1336,3,1349.31911487
2009-P-1339,5,1078.23886167
2009-P-1340,3,1392.30542655
2009-P-1343,3,1406.30520021
2009-P-1345,3,1428.79980668
2009-P-1346,3,1423.66913366
2009-P-1347,3,1406.95920824
2009-P-1349,2,946.746289925
2009-P-0135,3,1397.41206949
2009-P-1350,3,1431.80363744
2009-P-1352,3,1351.67241542
2009-P-1353,3,1403.73429059
2009-P-0136,3,1295.12491272
2009-P-1363,3,1395.73818577
2009-P-0137,2,933.9193204
2009-P-1372,3,1387.81412372
2009-P-1374,3,1416.15906802
2009-P-0138,3,1400.32544149
2009-P-1380,3,1279.95565142
2009-P-1381,3,1344.65211863
2009-P-1393,2,936.831185289
2009-P-1394,3,1128.34514703
2009-P-1396,5,1161.56737099
2009-P-1403,5,1138.61680045
2009-P-1404,3,1392.21004372
2009-P-1414,3,1425.1395126
2009-P-1415,3,1354.05092179
2009-P-1416,3,1359.46664638
2009-P-1417,3,1425.21608368
2009-P-1418,3,1348.58129169
2009-P-0142,3,1380.03623251
2009-P-1420,3,1400.94187608
2009-P-1422,3,1424.24720186
2009-P-1423,2,929.170748117
2009-P-1427,3,1400.24286055
2009-P-1429,2,968.730302823
2009-P-0143,3,1409.82229873
2009-P-1439,3,1409.01005777
2009-P-0144,3,1383.89937316
2009-P-1442,3,1332.01001982
2009-P-1443,3,1428.31841375
2009-P-0145,3,1308.58122512
2009-P-1454,2,940.525804844
2009-P-1463,3,1398.64636707
2009-P-1464,3,1082.77928275
2009-P-1465,3,1342.59400339
2009-P-1472,3,1426.71747014
2009-P-1474,3,1423.5264657
2009-P-1475,2,960.471783154
2009-P-1477,3,1403.25839483
2009-P-1478,5,796.801017645
2009-P-0148,3,1408.32719771
2009-P-1480,3,1423.95218798
2009-P-1482,3,1421.14447005
2009-P-1484,2,934.240391417
2009-P-1485,3,1388.21705351
2009-P-1486,3,1400.89105726
2009-P-1494,3,1419.45898765
2009-P-1499,3,1392.31414734
2009-P-1500,3,1416.03003133
2009-P-1501,2,950.419361931
2009-P-1506,3,1410.96914018
2009-P-1508,2,952.141480725
2009-P-1509,3,1406.19211747
2009-P-0151,3,1324.9353886
2009-P-1513,3,1333.78856216
2009-P-1514,3,1374.78938908
2009-P-1520,3,1325.15028937
2009-P-1525,3,1431.60471121
2009-P-1529,3,1355.75853577
2009-P-1531,3,1416.52476699
2009-P-1538,5,818.636425334
2009-P-0154,3,1430.92299531
2009-P-1550,3,1423.26010036
2009-P-1551,2,884.823663655
2009-P-1556,3,1379.15586651
2009-P-1564,3,1367.27331099
2009-P-1565,3,1279.20721311
2009-P-0157,3,1414.60667373
2009-P-1573,3,1409.90955296
2009-P-1578,3,1288.52167257
2009-P-1583,2,955.937802874
2009-P-1586,3,1368.57146592
2009-P-1587,3,1394.96849639
2009-P-1593,3,1380.97605463
2009-P-1599,3,1396.26422347
2009-P-1607,3,1434.66766643
2009-P-0161,3,1411.20819448
2009-P-1610,3,1394.04898928
2009-P-1614,3,1433.28976521
2009-P-1615,2,816.519813356
2009-P-0162,3,1421.4593742
2009-P-1625,2,952.295858518
2009-P-1626,3,1381.35309998
2009-P-1630,3,1403.36864207
2009-P-1631,3,1355.41309136
2009-P-1635,3,1359.47584035
2009-P-1639,3,1415.39675376
2009-P-1642,3,1421.33600638
2009-P-1643,3,1316.42858791
2009-P-1644,2,957.371339062
2009-P-1654,3,1356.0633746
2009-P-1661,3,1418.6860187
2009-P-1663,3,1417.68607074
2009-P-1664,3,1425.62382162
2009-P-1669,2,876.395567314
2009-P-1674,2,976.410331057
2009-P-1679,3,1424.61660785
2009-P-0168,3,1426.25769757
2009-P-1683,3,1372.34928932
2009-P-1685,3,1380.54693086
2009-P-1688,3,1362.56613621
2009-P-0169,2,965.050589764
2009-P-1693,3,1376.89040206
2009-P-1695,3,1429.86584323
2009-P-1696,5,1197.0009808
2009-P-1698,3,1353.14545391
2009-P-1699,2,822.283143472
2009-P-0017,3,1366.78119906
2009-P-1700,3,1366.60489718
2009-P-1701,3,1414.67488091
2009-P-1702,2,973.212095758
2009-P-1703,2,961.515603278
2009-P-1706,2,954.011103326
2009-P-0171,3,1415.10428634
2009-P-1711,2,957.475881323
2009-P-1712,3,1364.58377638
2009-P-1717,3,1406.48525118
2009-P-1719,3,1391.86776468
2009-P-1721,3,1322.94541392
2009-P-1722,3,1384.32848391
2009-P-1728,3,1433.4028381
2009-P-1729,3,1393.62783553
2009-P-0173,3,1184.98481436
2009-P-1732,3,1409.84978946
2009-P-1738,3,1415.13698186
2009-P-1740,2,925.632168911
2009-P-1745,3,1367.58368845
2009-P-1746,3,1387.19516779
2009-P-1747,3,1423.87365374
2009-P-1748,3,1415.23540531
2009-P-1749,3,1420.37728517
2009-P-0175,3,1342.52080716
2009-P-1750,3,1384.29044797
2009-P-0176,3,1425.16621204
2009-P-1763,3,1399.99705184
2009-P-1766,3,1390.47327999
2009-P-1769,3,1398.58906915
2009-P-1770,3,1428.02634146
2009-P-1771,3,1423.93508893
2009-P-1772,3,1350.56332003
2009-P-1777,3,1424.31717708
2009-P-1778,3,1400.44166817
2009-P-1782,3,1380.40018867
2009-P-1789,5,1208.33793127
2009-P-1790,3,1420.12029324
2009-P-1791,3,1414.25705452
2009-P-1792,3,1301.40965107
2009-P-1794,3,1429.03285369
2009-P-1810,3,1407.53394623
2009-P-1813,3,1397.63403557
2009-P-1819,3,1415.15310228
2009-P-0182,2,965.545147928
2009-P-1820,3,1342.69789327
2009-P-1823,3,1420.48695389
2009-P-1829,3,1432.88655983
2009-P-0183,3,1427.54806305
2009-P-1830,2,962.80152584
2009-P-1831,3,1321.20308683
2009-P-1833,3,1364.5703124
2009-P-1835,2,759.667176408
2009-P-1844,3,1419.5944183
2009-P-1846,3,1435.71827609
2009-P-0185,3,1419.01899716
2009-P-1851,3,1393.48970021
2009-P-1856,3,1431.56268746
2009-P-1857,3,1317.63682476
2009-P-1858,2,963.460607985
2009-P-1859,3,1388.90940549
2009-P-0186,3,1409.93379749
2009-P-1860,3,1426.72593015
2009-P-1861,3,1400.03738196
2009-P-1862,3,1393.76734268
2009-P-1865,3,1358.63848782
2009-P-1866,2,944.569270995
2009-P-1868,2,926.608160263
2009-P-0187,3,1414.51312396
2009-P-1870,5,842.756911859
2009-P-1872,3,1388.2532131
2009-P-1877,3,1385.6515231
2009-P-1882,3,1335.2580767
2009-P-1883,3,1318.84593934
2009-P-1884,2,961.865389037
2009-P-1886,3,1378.96080078
2009-P-1887,3,1417.56805628
2009-P-1892,3,1397.40324079
2009-P-1894,3,1424.36812554
2009-P-1895,5,1055.5657792
2009-P-1898,3,1417.15296857
2009-P-1900,5,1108.56463112
2009-P-1901,5,1246.01643587
2009-P-1902,5,1256.29045281
2009-P-1904,3,1413.79062408
2009-P-1906,3,1377.42836902
2009-P-1907,2,965.491132681
2009-P-1909,3,1374.00033752
2009-P-1910,2,956.847190079
2009-P-1912,5,1274.46903679
2009-P-1914,3,1362.54397968
2009-P-1915,3,1418.49302239
2009-P-1924,3,1346.80586189
2009-P-1934,3,1129.15076849
2009-P-1938,3,1370.94442187
2009-P-1946,3,1366.04450435
2009-P-1947,3,1367.82649832
2009-P-1952,3,1394.74557426
2009-P-1953,3,1424.59411919
2009-P-1954,2,930.120665117
2009-P-1955,5,1300.47815413
2009-P-1957,3,1243.39088267
2009-P-1963,3,1433.468422
2009-P-1966,3,1365.85913255
2009-P-1967,3,1378.53602332
2009-P-1968,2,898.269974001
2009-P-1970,2,957.099401896
2009-P-1972,5,1171.51504212
2009-P-1973,5,1211.83060579
2009-P-1975,2,972.7338738
2009-P-1980,3,1344.33906867
2009-P-1981,3,1431.78782322
2009-P-1982,3,1411.47037
2009-P-1986,3,1378.2234065
2009-P-1987,3,1414.24445704
2009-P-1988,3,1347.77969555
2009-P-1989,3,1392.43917645
2009-P-1990,3,1250.46760542
2009-P-0020,3,1407.71387258
2009-P-2004,2,812.842966892
2009-P-2005,3,1361.67427003
2009-P-2006,3,1427.56506851
2009-P-2007,3,1398.94449105
2009-P-2010,3,1422.59064719
2009-P-2012,3,1414.79933021
2009-P-2014,3,1406.04928052
2009-P-2015,2,959.956311661
2009-P-2018,3,1259.42282338
2009-P-2026,2,948.615418337
2009-P-2027,3,1275.28433114
2009-P-2028,3,1345.96002191
2009-P-2032,3,1294.98703164
2009-P-2034,3,1339.6734549
2009-P-2036,3,1366.78469804
2009-P-2037,3,1352.3941664
2009-P-2038,3,1338.8780321
2009-P-0204,3,1406.03537784
2009-P-2043,5,1272.21257283
2009-P-2044,3,1429.57056186
2009-P-2046,3,1352.42526061
2009-P-0205,3,1337.16137667
2009-P-2054,3,1317.7229403
2009-P-2057,3,1326.81918185
2009-P-2058,2,979.80002908
2009-P-0206,3,1430.52246797
2009-P-2063,3,1416.90941449
2009-P-2067,3,1325.37738742
2009-P-2072,3,1428.89430657
2009-P-2075,2,811.67756404
2009-P-2088,2,865.787318746
2009-P-0209,3,1427.50361414
2009-P-2093,3,1419.05515659
2009-P-2097,3,1405.55828496
2009-P-2099,2,859.229772106
2009-P-0021,3,1405.74621967
2009-P-2103,3,1424.37523553
2009-P-2104,3,1278.47186663
2009-P-2108,3,1364.03786804
2009-P-2109,3,1353.16826456
2009-P-2110,5,1081.78769844
2009-P-2111,2,890.818887143
2009-P-2113,3,1260.53438179
2009-P-2123,2,973.852486025
2009-P-2124,3,1434.50061302
2009-P-2126,3,1305.18628245
2009-P-2127,3,1385.35708676
2009-P-2131,2,965.685612711
2009-P-2133,5,1204.65664297
2009-P-2134,3,1373.5594718
2009-P-2139,2,871.535833123
2009-P-2141,3,1418.48826167
2009-P-2143,3,1260.11103607
2009-P-2144,3,1396.76211049
2009-P-2145,5,1085.08178369
2009-P-2149,3,1371.68905845
2009-P-0215,3,1325.00824457
2009-P-2150,3,1379.47462012
2009-P-2152,3,1343.74154543
2009-P-0216,3,1405.56642015
2009-P-2165,3,1411.78747846
2009-P-2167,5,1238.81129217
2009-P-2176,5,1221.73408198
2009-P-2177,3,1425.59110847
2009-P-0218,3,1425.93817545
2009-P-2185,3,1421.92507137
2009-P-2187,3,1247.66575808
2009-P-2188,3,1366.42751049
2009-P-2189,3,1273.33504978
2009-P-0219,3,1428.11452598
2009-P-2191,3,1425.16071223
2009-P-2193,2,912.247428733
2009-P-2196,3,1338.60368053
2009-P-2197,3,1411.87193804
2009-P-0220,3,1376.59592849
2009-P-2201,3,1373.76080955
2009-P-2203,3,1385.88541142
2009-P-2204,3,1423.17787458
2009-P-2205,3,1403.94851235
2009-P-2206,3,1397.55943016
2009-P-2209,3,1425.88114051
2009-P-0221,3,1406.69916515
2009-P-2222,3,1313.22001661
2009-P-2223,2,954.201555259
2009-P-2226,3,1424.26775482
2009-P-2227,3,1347.73193108
2009-P-2228,3,1427.1723317
2009-P-2230,5,1257.9211736
2009-P-2231,3,1357.60622993
2009-P-2232,3,1398.3069443
2009-P-2233,3,1415.25917168
2009-P-2234,2,958.161358072
2009-P-2235,2,935.635171852
2009-P-2236,3,1348.11410402
2009-P-0224,3,1428.76143689
2009-P-2242,2,983.308556928
2009-P-2244,3,1328.29879732
2009-P-2246,3,1404.06462655
2009-P-2259,3,1428.30148267
2009-P-0226,3,1396.20833142
2009-P-2264,2,955.79020459
2009-P-2266,3,1392.49600665
2009-P-2269,5,1183.16413759
2009-P-0227,3,1395.56571823
2009-P-2270,2,955.984896766
2009-P-2271,5,961.864720312
2009-P-2272,3,1403.60585565
2009-P-2273,2,955.576983429
2009-P-2274,2,964.36401805
2009-P-2275,3,1400.18808833
2009-P-2276,5,1200.777733
2009-P-2278,2,963.215427034
2009-P-2281,2,966.725187097
2009-P-2283,3,1406.07390798
2009-P-2284,3,1408.78945261
2009-P-2285,3,1410.92013589
2009-P-2286,2,954.502569784
2009-P-2287,3,1414.11033753
2009-P-2288,3,1432.58697616
2009-P-2289,3,1422.7769984
2009-P-0229,3,1388.4958937
2009-P-2290,3,1333.01861375
2009-P-2297,3,1329.42201769
2009-P-2299,3,1407.42930682
2009-P-0230,3,1427.34438213
2009-P-2306,3,1419.68331435
2009-P-2307,3,1424.97938391
2009-P-2308,3,1412.97275968
2009-P-0231,3,1392.17437232
2009-P-2313,2,952.705665183
2009-P-2314,2,946.174010272
2009-P-2317,3,1401.90866319
2009-P-2318,3,1427.09518841
2009-P-2327,3,1354.026902
2009-P-0233,3,1375.21640228
2009-P-2330,3,1387.84715555
2009-P-2334,5,1128.62208495
2009-P-2336,3,1393.50777092
2009-P-2337,2,984.35830429
2009-P-0234,2,947.206619122
2009-P-2344,2,966.544862753
2009-P-2346,3,1419.67540153
2009-P-2347,3,1392.489604
2009-P-0235,2,961.047966615
2009-P-2352,3,1252.41876874
2009-P-2353,2,940.721207368
2009-P-0236,3,1434.59441185
2009-P-0237,2,942.925796738
2009-P-0238,3,1422.47581986
2009-P-0239,3,1418.8380197
2009-P-0024,3,1238.24103086
2009-P-0240,3,1426.0819628
2009-P-0242,2,889.128387646
2009-P-0244,3,1396.85365982
2009-P-0250,2,977.599784469
2009-P-0253,3,1427.97513233
2009-P-0259,3,1239.57499787
2009-P-0026,3,1376.22861764
2009-P-0260,2,844.975589541
2009-P-0261,5,1078.57397294
2009-P-0262,3,1430.08515751
2009-P-0263,3,1321.57876087
2009-P-0264,2,943.987578621
2009-P-0268,3,1346.84325143
2009-P-0272,3,1432.614981
2009-P-0274,3,1417.84739126
2009-P-0277,3,1387.76603099
2009-P-0278,3,1421.33972139
2009-P-0279,3,1397.69529827
2009-P-0280,2,974.015208831
2009-P-0284,3,1420.11490398
2009-P-0285,3,1399.8957119
2009-P-0289,3,1426.44309355
2009-P-0029,3,1004.76444907
2009-P-0292,3,1407.81011507
2009-P-0297,2,715.57022211
2009-P-0298,3,1378.22794796
2009-P-0003,3,1255.31291278
2009-P-0300,2,976.026495176
2009-P-0301,3,1414.46241936
2009-P-0302,3,1426.79336555
2009-P-0307,3,1384.61633723
2009-P-0308,3,1314.5000919
2009-P-0311,3,1421.51970661
2009-P-0032,3,1424.03716389
2009-P-0033,3,1425.51734798
2009-P-0333,3,1423.10433331
2009-P-0334,3,1242.29756723
2009-P-0335,3,1427.55721977
2009-P-0338,3,1142.64499711
2009-P-0339,3,1380.50959147
2009-P-0342,3,1374.87853312
2009-P-0345,2,978.007361134
2009-P-0350,3,1431.35687542
2009-P-0353,2,938.110561124
2009-P-0369,2,938.833972956
2009-P-0371,3,1428.77721696
2009-P-0372,2,959.865849598
2009-P-0379,3,1373.08133722
2009-P-0038,3,1419.29890639
2009-P-0382,3,1352.77891261
2009-P-0383,3,1405.15264648
2009-P-0384,3,1433.74402876
2009-P-0385,2,920.668892655
2009-P-0386,3,1428.32666747
2009-P-0393,2,958.841068683
2009-P-0394,3,1424.37478405
2009-P-0395,3,1396.76318769
2009-P-0396,3,1268.18828636
2009-P-0397,3,1418.50936971
2009-P-0399,3,1429.72233661
2009-P-0407,3,1432.91106339
2009-P-0413,3,1354.50614451
2009-P-0415,3,1431.89938446
2009-P-0416,3,1373.16007727
2009-P-0418,2,938.919838096
2009-P-0419,2,965.809545156
2009-P-0420,3,1427.20653821
2009-P-0427,3,1400.42747851
2009-P-0433,3,1407.73613662
2009-P-0434,3,1418.17230046
2009-P-0435,3,1419.41674591
2009-P-0437,3,1408.01488673
2009-P-0439,3,1404.33984088
2009-P-0440,5,1116.51211889
2009-P-0452,3,1425.71522391
2009-P-0454,3,1427.38667002
2009-P-0458,3,1334.89801916
2009-P-0046,3,1391.18710704
2009-P-0461,3,1414.56473079
2009-P-0463,3,1400.23343049
2009-P-0467,3,1387.08302623
2009-P-0469,3,1394.70683876
2009-P-0047,2,952.131551342
2009-P-0477,3,1147.7601163
2009-P-0480,2,908.294184983
2009-P-0489,3,1414.37625351
2009-P-0490,3,1435.4023846
2009-P-0493,2,949.887640523
2009-P-0494,2,938.295134926
2009-P-0498,3,1387.62493009
2009-P-0499,3,1361.79576137
2009-P-0501,3,1402.6272723
2009-P-0507,3,1134.00790288
2009-P-0508,3,1393.40086353
2009-P-0509,3,1433.12685333
2009-P-0522,3,1431.25664055
2009-P-0524,2,903.283237284
2009-P-0528,3,1416.8384668
2009-P-0529,3,1400.44863869
2009-P-0053,3,1401.05227946
2009-P-0530,3,1377.335271
2009-P-0542,3,1396.94089708
2009-P-0543,2,979.656568038
2009-P-0544,3,1435.92264976
2009-P-0545,3,1428.5569431
2009-P-0548,3,1417.15154939
2009-P-0550,3,1422.56853497
2009-P-0554,3,1408.06222906
2009-P-0555,3,1429.00279265
2009-P-0557,3,1408.7479862
2009-P-0057,3,1423.47506426
2009-P-0571,3,1430.40804502
2009-P-0575,3,1394.35728485
2009-P-0579,3,1254.30635558
2009-P-0580,3,1384.68609831
2009-P-0581,3,1348.11216874
2009-P-0589,3,1392.27417549
2009-P-0059,3,1417.04231237
2009-P-0592,2,945.218145962
2009-P-0596,3,1425.08509044
2009-P-0006,3,1264.90912425
2009-P-0603,3,1361.50003544
2009-P-0604,3,1394.00261127
2009-P-0605,3,1415.24730106
2009-P-0607,3,1287.51278799
2009-P-0061,2,956.870854198
2009-P-0615,3,1423.13893548
2009-P-0616,3,1407.95943244
2009-P-0617,3,1417.3735714
2009-P-0062,3,1424.75491865
2009-P-0623,3,1422.13202048
2009-P-0624,3,1431.8454064
2009-P-0625,2,824.647228079
2009-P-0626,3,1397.17547812
2009-P-0629,3,1424.35554958
2009-P-0630,2,926.034794858
2009-P-0631,3,1396.50778124
2009-P-0633,3,1409.65440604
2009-P-0634,3,1328.3313335
2009-P-0635,3,1415.81636814
2009-P-0638,3,1430.91791747
2009-P-0645,3,1391.54879908
2009-P-0646,3,1392.74415215
2009-P-0653,3,1412.80143359
2009-P-0066,3,1429.90497301
2009-P-0661,3,1434.523053
2009-P-0663,3,1379.96426102
2009-P-0664,3,1431.33139983
2009-P-0665,3,1368.24838738
2009-P-0666,3,1418.28562061
2009-P-0672,3,1425.12477841
2009-P-0674,3,1414.10930767
2009-P-0676,2,957.103498683
2009-P-0679,3,1392.01557497
2009-P-0680,3,1430.71558075
2009-P-0682,3,1130.30569839
2009-P-0687,3,1423.23801417
2009-P-0688,3,1391.80430822
2009-P-0689,3,1403.68794576
2009-P-0069,3,1386.61771739
2009-P-0691,2,918.289167687
2009-P-0696,3,1395.79961346
2009-P-0070,3,1408.25056236
2009-P-0700,3,1384.19199231
2009-P-0704,3,1368.85462638
2009-P-0706,3,1398.61936626
2009-P-0707,2,941.276130433
2009-P-0708,3,1158.93255422
2009-P-0716,2,962.864689749
2009-P-0717,3,1415.63156856
2009-P-0719,3,1388.10313644
2009-P-0072,3,1418.47303864
2009-P-0726,3,1352.99731389
2009-P-0733,5,936.984776762
2009-P-0734,3,1402.12985109
2009-P-0742,2,947.943549844
2009-P-0743,3,1404.75616913
2009-P-0745,3,1375.72199192
2009-P-0747,2,969.432844283
2009-P-0754,3,1360.94031794
2009-P-0766,3,1396.3057691
2009-P-0767,3,1375.1214021
2009-P-0776,2,941.449221319
2009-P-0777,3,1405.09382979
2009-P-0780,2,853.37196048
2009-P-0785,3,1343.31189266
2009-P-0786,2,964.097406265
2009-P-0788,3,1411.91775937
2009-P-0789,3,1413.26902724
2009-P-0791,3,1395.66345041
2009-P-0792,3,1422.97281032
2009-P-0794,3,1401.4128547
2009-P-0795,3,1374.88052162
2009-P-0797,3,1254.84458386
2009-P-0798,2,983.573164614
2009-P-0804,3,1421.56319338
2009-P-0806,3,1356.73269035
2009-P-0807,3,1424.07830624
2009-P-0081,2,945.191043399
2009-P-0810,3,1288.15745504
2009-P-0813,3,1345.60984992
2009-P-0815,2,941.163491207
2009-P-0818,3,1415.04850457
2009-P-0819,3,1433.31509955
2009-P-0823,3,1167.43315113
2009-P-0824,3,1376.2005495
2009-P-0826,3,1436.85955182
2009-P-0829,3,1434.21143759
2009-P-0083,3,1400.8059937
2009-P-0830,3,1406.55355902
2009-P-0831,2,951.001292869
2009-P-0835,3,1416.56284179
2009-P-0837,3,1429.61735235
2009-P-0084,3,1432.40586231
2009-P-0847,3,1260.75071985
2009-P-0848,3,1409.19420267
2009-P-0085,3,1378.05372719
2009-P-0854,3,1401.84304847
2009-P-0858,3,1413.98712463
2009-P-0869,3,1360.28545314
2009-P-0872,3,1429.17744172
2009-P-0873,3,1385.56572257
2009-P-0879,3,1428.97218817
2009-P-0886,3,1423.66236445
2009-P-0888,2,960.820136043
2009-P-0899,2,933.230115808
2009-P-0009,3,1303.39663199
2009-P-0902,3,1377.00081849
2009-P-0910,3,1425.68181534
2009-P-0911,3,1408.17818456
2009-P-0916,3,1337.18522471
2009-P-0917,3,1386.95484008
2009-P-0918,3,1423.01359113
2009-P-0919,3,1382.85579269
2009-P-0092,3,1379.88273375
2009-P-0920,3,1397.34591934
2009-P-0925,2,941.573424851
2009-P-0926,2,958.182710803
2009-P-0928,3,1401.2073567
2009-P-0929,3,1433.47931706
2009-P-0933,3,1315.84253975
2009-P-0935,3,1404.64178899
2009-P-0936,3,1405.36007428
2009-P-0940,3,1412.17627423
2009-P-0945,3,1409.68229164
2009-P-0951,3,1418.55390586
2009-P-0952,3,1412.73902401
2009-P-0955,3,1408.67195131
2009-P-0956,3,1419.0044678
2009-P-0961,3,1279.03482511
2009-P-0962,3,1427.06308813
2009-P-0965,3,1415.25972843
2009-P-0966,3,1403.13253225
2009-P-0967,3,1423.3365586
2009-P-0972,2,955.068497256
2009-P-0975,3,1426.31660661
2009-P-0978,3,1422.15941348
2009-P-0979,3,1395.67324243
2009-P-0989,3,1429.03946562
2009-P-0994,3,1409.44113419
2009-P-0995,3,1403.66703928
2009-P-0997,3,1387.29836818
2010-P-0001,3,1304.733057
2010-P-0010,2,933.1154846
2010-P-1000,3,1419.77606246
2010-P-1001,5,971.888631745
2010-P-1003,5,1349.51479835
2010-P-1004,2,782.107430983
2010-P-1005,3,1319.39780267
2010-P-0101,3,1396.26193811
2010-P-1012,2,948.825871667
2010-P-1017,5,1128.41170097
2010-P-0102,3,1377.22847679
2010-P-1023,2,963.547003512
2010-P-1024,2,929.100891261
2010-P-1029,3,1418.5776606
2010-P-1033,5,1306.06470813
2010-P-1034,2,954.097805692
2010-P-1035,5,1284.84487957
2010-P-1036,3,1329.71271001
2010-P-1037,5,1390.81162648
2010-P-1038,5,1344.91254287
2010-P-1040,5,1285.92613822
2010-P-1041,2,970.438332379
2010-P-1042,5,1247.7759991
2010-P-1043,3,1334.26249705
2010-P-1044,3,1299.48612102
2010-P-1047,3,1370.37606245
2010-P-1051,3,1416.09692659
2010-P-1056,3,1385.96145451
2010-P-0106,5,698.447842871
2010-P-1060,3,1431.01575758
2010-P-1061,3,1344.13874105
2010-P-1069,5,1274.00363636
2010-P-0107,3,1254.10969848
2010-P-1070,3,1422.28681364
2010-P-1083,5,1305.2656707
2010-P-1084,5,1185.7135264
2010-P-1086,3,1347.70646431
2010-P-1087,2,965.02459534
2010-P-1089,2,956.87189438
2010-P-1092,5,1295.1838178
2010-P-1093,5,1341.61588762
2010-P-1101,2,951.891706833
2010-P-0111,2,886.502759792
2010-P-1111,3,1345.46026577
2010-P-1122,2,895.563605259
2010-P-1126,5,1300.15635042
2010-P-1133,3,1272.66442589
2010-P-1139,3,1277.88094256
2010-P-0115,2,959.45525867
2010-P-1154,5,1361.70604276
2010-P-1155,2,846.656821403
2010-P-1156,3,1319.26214024
2010-P-1157,5,1335.61822067
2010-P-1158,3,1403.53715112
2010-P-1159,2,982.573007709
2010-P-0116,3,1393.2819796
